idEvento,idLocal,inicio,cep,descricao
1585787328160451,836555646382493,2017-09-15T22:00:00-0300,30130-160,Vanguart lança Beijo Estranho em Belo Horizonte (MG)Abertura: NobatData: 15/09/2017 (Sexta-feira)Local: A Autêntica (Rua Alagoas 1172 - Savassi)Ingressos:35$ promocional / 45$ antecipado / 55$ portaria22h00 - Abertura da casaDJ Gabriel Peixoto + Dj Nest Venda Antecipada n' A Autêntica de segunda à sexta de 08h às 18h ou pelo link: https://www.sympla.com.br/vanguart-na-autentica--nobat__170004Aceitamos cartões de crédito Visa Mastercard Elo American Express e DinersNão aceitamos chequesNão possuímos guarda-volumesPermitimos o acesso com mochila desde que a mesma seja revistadaSujeito a lotaçãoClassificação: +18 A entrada de menor de 18 anos só é permitida se acompanhado dos pais ou responsável legal.
1928465124090769,836555646382493,2017-09-14T20:00:00-0300,30130-160,Tom Nascimento lança clipe de Abraço Morada n’AutênticaO show de lançamento do novo projeto do músico mineiro acontece na próxima quinta-feira 14 de setembro com abertura da banda Laco e os Lunáticos.O cantor e compositor mineiro Tom Nascimento lançará mais um importante trabalho de sua carreira. No dia 14 de setembro quinta-feira a partir das 20h A Autêntica (Rua Alagoas 1572 Savassi – Belo Horizonte) será palco para o evento oficial de lançamento do clipe “Abraço Morada” canção de autoria de Mi Pereira e Tom Nascimento. A banda Laco e os Lunáticos abrilhantará a abertura da noite com um animado show de pop rock.ServiçoQuem: Tom Nascimento + Laico e os LunáticosQuando: 14 de setembro - 20hOnde: A Autêntica - Rua Alagoas 1172 - Savassi - BH MGQuanto: 15$ antecipado / 20$ portariaAbertura da casa: 19hShows: 20hVenda Antecipada n' A Autêntica de segunda à sexta de 08h às 18h ou na Sympla: www.sympla.com/aautentica+ festa para maiores (e/ou menor de 18 acompanhado dos pais ou responsável legal com a guarda do menor)+ aceita-se cartões crédito e débito (visa master elo american express diners).+ cheques não+ não tem guarda-volumes (mas pode entrar com mochila but é revistada)+ Sujeito a lotação
484793388556848,836555646382493,2017-09-13T19:00:00-0300,30130-160,O Buteco Autêntica inaugura a Quarta do chefe!!!Todas as quartas um chefe convidado irá estrear o seu tira-gosto no nosso Buteco na calçada mais autêntica da Savassi.E pra estrear o nosso projeto o chefe dos chefes Leo Moraes vai apresentar seus dotes culinários apresentando o seu prato: O Chilli do Moraes.A Budweiser de 600ml custará apenas 7$ até 22h e ainda tem rodada dupla de chopp kaiser 300ml a noite toda!O som fica por conta da Camila Lanna discotecando pra vcs!Veeeeenham!!!
115600032439186,836555646382493,2017-09-12T20:00:00-0300,30130-160,Uma amostra da música que está sendo feita na grande BH:Carla Gomes Péricles Garcia Lívia Itaborahy e Artur Araújo.ENTRADA GRATUITA. Haverá uma caixinha de contribuições para você colabhorar como puder para a continuidade dessa iniciativa.Abertura da casa: 19hShows: 20h+ festa para maiores (e/ou menor de 18 acompanhado dos pais ou responsável legal com a guarda do menor)+ aceita-se cartões crédito e débito (visa master elo american express diners).+ cheques não+ não tem guarda-volumes (mas pode entrar com mochila but é revistada)+ Sujeito a lotação
1750889524972940,836555646382493,2017-09-09T22:00:00-0300,30130-160,O grupo Senta a Pua Gafieira dá continuidade ao Circuito Baile 2017 tendo no mês de setembro a casa de shows A Autêntica como anfitriã. O projeto que estreou em agosto faz parte das comemorações dos 10 anos da banda e se estende pelo segundo semestre até dezembro totalizando cinco bailes um por mês em cinco lugares e sempre com convidados especiais – o circuito teve início em agosto no Necup com participação do percussionista Rafael Leite. Em setembro dia 9 Rodrigo Torino (violão de 7 e direção musical) Ulisses Luciano (trompete) Danillo Mendonça (trombone) Pablo Malta (cavaquinho e guitarra baiana) Bruno Vellozo (baixo) e Gustavo Grieco (bateria) recebem o renomado baixista Ivan Corrêa que é uma referência para gerações de músicos não só em Minas como muito além das nossas fronteiras. Um dos músicos mais versáteis e talentosos do país além de baixista é também produtor arranjador diretor musical professor e diretor de palco. Foi discípulo de Ian Guest na Hungria onde teve vivências sobre harmonia e improvisação e de Paulo Moura no Rio de Janeiro onde se aprofundou na música popular brasileira. Participou como instrumentista produtor e diretor de cerca de 850 títulos entre LPs CDs DVDs trilhas e músicas para teatro cinema e TV.  O Circuito Baile 2017 é realizado com recursos da Lei Municipal de Incentivo à Cultura e conta com o patrocínio do Instituto Unimed-BH.SERVIÇOSenta a Pua Gafieira | Circuito Baile Baile nº2 | Dia 9 de setembro às 22h Convidado especial: Ivan CorrêaA Autêntica (rua Alagoas 1.172 Savassi)Ingressos antecipados a R$ 15 (pelo Sympla: em breve disponíveis) e R$ 20 na bilheteria no dia do evento. Próximas apresentações e outras informações: www.sentaapuagafieira.com.brAbertura da casa: 22hVenda Antecipada n' A Autêntica de segunda à sexta de 08h às 18h ou na Sympla: www.sympla.com/aautentica+ festa para maiores (e/ou menor de 18 acompanhado dos pais ou responsável legal com a guarda do menor)+ aceita-se cartões crédito e débito (visa master elo american express diners).+ cheques não+ não tem guarda-volumes (mas pode entrar com mochila but é revistada)+ Sujeito a lotação
1196125967160436,836555646382493,2017-09-08T22:00:00-0300,30130-160,Luiz Gabriel Lopes faz show de pré lançamento de seu novo disco MANA com participação especial de Marcelo Veronez.Materia Prima apresenta o show de seu novo álbum 2 Atos com participação especial de Sérgio Pererê.sexta dia 8 de setembroA Autêntica22:00R$ 15 antecipadoR$ 20 na portaouça os discos:MANA:https://www.youtube.com/watch?v=hhcCkx6uHHY&list=PL9z45SkC78EFuHxkBYgcNjaDavS2GDmkE2 Atos:https://www.youtube.com/playlist?list=PLsYsK9rElboShybwumixrCRUYM6BcefeVServiçoQuem: Luiz Gabriel Lopes + Materia PrimaQuando: 8 de setembro - 22hOnde: A Autêntica - Rua Alagoas 1172 - Savassi - BH MGQuanto: 15$ antecipado / 20$ portariaAbertura da casa: 22hShows: 23hVenda Antecipada n' A Autêntica de segunda à sexta de 08h às 18h ou na Sympla: www.sympla.com/aautentica+ festa para maiores (e/ou menor de 18 acompanhado dos pais ou responsável legal com a guarda do menor)+ aceita-se cartões crédito e débito (visa master elo american express diners).+ cheques não+ não tem guarda-volumes (mas pode entrar com mochila but é revistada)+ Sujeito a lotação
1606928726004288,836555646382493,2017-09-06T22:00:00-0300,30130-160,Gustavito & a Bicicleta + Minimalista na A Autêntica!Gustavito é importante artista de Belo Horizonte tendo participado como compositor e artivista de diversos movimentos da cidade de ocupação do espaço público e do carnaval. Seu trabalho é conhecido nacionalmente e já se apresentou em festivais internacionais no México Canadá e Portugal. Com o grupo A Bicicleta lançou o disco Quilombo Oriental. É integrante fundador e cantor dos blocos Então Brilha. e Pena de Pavão de Krishna e faz parte do coletivo CasAzul e da banda TiãoDuá. Para esse show apresenta canções dos seus dois discos lançados e também músicas inéditas trazendo um repertório solar e dançante!Ouça: Quilombo Oriental: https://youtu.be/e2zpnqK0yssSó o Amor Constrói: https://youtu.be/PAo7EJZeNLIThales Silva o Minimalista é cantor e compositor já conhecido no meio independente nacional e local com a banda A fase rosa e é também um dos criadores do bloco de carnaval Juventude Bronzeada de Belo Horizonte.Esse ano o cantautor lançou seu segundo disco solo o Banzo que contou com um time de excelentes músicos mineiros além da participação especialíssima de Gui Amabis e Teago Oliveira (Maglore).Os shows do Banzo tem mostrado o lado mais sensível e intenso do compositor. Com foco na beleza e nos arranjos cuidadosos a proposta é trazer o público pra perto pra intimidade dos músicos no palco. As letras e a voz de Thales passeiam por uma sonoridade muito viva e atual. A MPB pilar na obra do cantor ganha novas cores com pitadas psicodélicas sons e ruídos urbanos sob uma base ritmica muito rica e brasileira. A proposta é a experiência de uma super exposição dos sentimentos das forças e das fragilidades do artista. Um experiência de procura pelo que falta.Ouça: Banzo: https://www.youtube.com/watch?v=ROqSZSLn8jE&list=PLikg_xbxbZWHRyRfgTykdWEEoee20BkWYShow Minimalista: 23hsShow Gustavito & a Bicicleta: 00hsEntrada:R$10 Lote PromocionalR$20 Na PortariaR$15 AntecipadoServiçoQuem: Gustavito & a Bicicleta + MinimalistaQuando: 6 de setembro - 22hOnde: A Autêntica - Rua Alagoas 1172 - Savassi - BH MGQuanto: 10$ promocional / 15$ antecipado / 20$ portariaAbertura da casa: 22hShows: 23hVenda Antecipada n' A Autêntica de segunda à sexta de 08h às 18h ou na Sympla: www.sympla.com/aautentica+ festa para maiores (e/ou menor de 18 acompanhado dos pais ou responsável legal com a guarda do menor)+ aceita-se cartões crédito e débito (visa master elo american express diners).+ cheques não+ não tem guarda-volumes (mas pode entrar com mochila but é revistada)+ Sujeito a lotação
1420837471308271,836555646382493,2017-09-05T20:00:00-0300,30130-160,A Deserto Elétrico tem o prazer de apresentar THE GET UP KIDS em BH. Se apresentando pela primeira vez no Brasil em 2017 a banda finaliza sua turnê da América Latina na nossa queridíssima Belo Horizonte no dia 05 de setembro n'A Autêntica.THE GET UP KIDS foi formado em 1994 em Kansas City e é uma dos principais expoentes da cena alternativa americana que foi berço da segunda onda do gênero conhecido como emotional hardore punk ou apenas emo. Em 1999 foi a vez de Something to Write Home About.Nos anos seguintes foram lançados  Eudora (2001) On A Wire (2002) Guilt Show (2004)  e Live @ the Granada Theater (2005) uma gravação ao vivo comemorando 10 anos de banda e também anunciando seu fim. O show de despedida acontecena sua cidade natal em 2005 e seuss membros passaram a trabalhar em projetos solo Em 2009 o grupo se reuniu para comemorar o décimo aniversário de Something to Write Home About com o lançamento de uma reedição de luxo do disco e uma turnê que resultou na composição de diversas músicas que vieram a ser tornar parte do álbum There Are Rules que os trouxe de volta a ativa. Completando o line de respeito a Rallye é a banda escolhida pra representar a música mineiraRallye é um quinteto mineiro de rock. Com raízes fincadas no Hardcore e Punk Rock a banda navega também pelos timbres arranjos e sonoridade de diversas derivações do Rock dos anos 90. As principais influências passeiam por bandas da cena que figuravam no cast de gravadoras como Revelation Dischord Jade Tree e Subpop.SERVIÇOData: 05/09Hora: 20HLocal: A Autêntica - R. Alagoas 1172 - Savassi Belo Horizonte - MG 30130-160Meia e Inteira Social - Lote Promo: R$70Inteira - Lote Promo: R$140Meia e Inteira Social - Antecipado: R$80Inteira - Antecipado: R$160Na porta: R$ 90/R$180+18 A entrada de menor de 18 anos só é permitida se acompanhado dos pais ou responsável legal.Aceitamos cartões de crédito Visa Mastercard Elo American Express e DinersNão aceitamos chequesNão possuímos guarda-volumesPermitimos o acesso com mochila desde que a mesma seja revistada
118909255509593,836555646382493,2017-09-02T19:00:00-0300,30130-160,Discotecagem: Rafa no SomAceitamos cartões de crédito Visa Mastercard Elo American Express e DinersNão aceitamos chequesNão possuímos guarda-volumesPermitimos o acesso com mochila desde que a mesma seja revistadaSujeito a lotaçãoClassificação: +18 A entrada de menor de 18 anos só é permitida se acompanhado dos pais ou responsável legal.
113137852732880,836555646382493,2017-09-01T19:00:00-0300,30130-160,ESTRÉIA DO CARA DE PALCO - O KARAOKÊ D'A AUTÊNTICADIA 1 DE SETEMBROOFF ATÉ ÀS 23H2 REAIS POR MÚSICA Discotecagem: DJ Gabriel Peixoto e DJ Camila LannaButeco: de 19h às 22hKaraokê: a partir de 22hAceitamos cartões de crédito Visa Mastercard Elo American Express e DinersNão aceitamos chequesNão possuímos guarda-volumesPermitimos o acesso com mochila desde que a mesma seja revistadaSujeito a lotaçãoClassificação: +18 A entrada de menor de 18 anos só é permitida se acompanhado dos pais ou responsável legal.
758479191007021,836555646382493,2017-08-31T21:00:00-0300,30130-160,Parte da programação do Reverberar 2017 - Representatividade.Pockets shows deliciosos com Priscilla Glenda + Emilio SantAnna do Djambê Roger Deff e Bia Nogueira todos comemorando a representatividade na música autoral que é importante sim!Eles ficam durante a noite toda e atacam de jurados comentando as apresentações e ao fim da noite o voto popular e o voto dos jurados escolherão uma banda para abrir um show da nossa programação. Enquanto isso Francesco Napoli e Camila Buzelin do Carmen Fem comandam o rolê.Regrinhas:- As inscrições começam na portaria da Autêntica às 20:30h e será feita por ordem de chegada;- A casa abrirá às 21h;- O palco aberto começará 22:30h e vai até 01:30h- A inscrição não é garantia que a banda irá se apresentar. Se o horário final chegar o evento se encerra;- Cada banda tem direito a apresentar 2 músicas ou 10min;- O Palco estará todo montado com: Bateria completa (BB caixa chimbal 1 tom 1 surdo 1 crash e 1 ride) 1 amplificador de baixo 1 amplificador de guitarra 2 direct box (violão e teclado) e 3 vozes;- A posição dos amplificadores não poderão ser alteradas;- A bateria não pode trocar pratos e caixas. Pode apenas reposicioná-los;- A banda que quiser levar um segundo amplificador de guitarra é permitido e será microfonado;- Ao fim das apresentações o público votará na sua atração favorita;- Os jurados também darão os seus votos;- O resultado da banda escolhida sairá ao fim da noite às 2h da manhãAgora junte sua banda chame sua turma e venha fazer um som no palco mais autoral da cidade!ENTRADA: R$ 1000 - (Músicos que forem se apresentar podem converter a entrada em consumoServiçoO que: Sessões Autênticas #24 - IndicaíQuando: 31 de agosto de 2017 - 21 horasOnde: A Autêntica - Rua Alagoas 1172 - Savassi - BHZ - MGQuanto: R$ 1000 - (Músicos que forem se apresentar podem converter a entrada em consumo.DicAAutêntica Filosófica: Se queres público seja público.+18 A entrada de menor de 18 anos só é permitida se acompanhado dos pais ou responsável legal.Aceitamos cartões de crédito Visa Mastercard Elo American Express e DinersNão aceitamos chequesNão possuímos guarda-volumesPermitimos o acesso com mochila desde que a mesma seja revistada
489239448095649,836555646382493,2017-08-26T22:00:00-0300,30130-160,O que: Tropicália com Grupo Nem SecosDiscotecagem: DJ Gabriel PeixotoQuando: 26 de agosto de 2017 22 horasOnde: A Autêntica - Rua Alagoas 1172 Savassi - BHZ/MGQuanto: 20r$ antecipado 25r$ portariaA Tropicália chega aos 50 anos em 2017 mais viva do que nunca. A revolução musical estética e comportamental desencadeada por um grupo de artistas ousados no final dos anos 60 ainda influencia com sua liberdade criadora toda produção cultural brasileira.Após o lançamento do show que homenageia os 50 anos da TROPICÁLIA o Grupo Nem Secos celebra o movimento na A Autêntica com clima descontraído e festeiro. O ponto de partida é a Tropicália mas fiel ao espírito tropicalista de unir linguagens e enveredar por novos caminhos os artistas exploram todas as trilhas em que a explosão de criatividade dos anos de rebeldia deixou seus estilhaços. “É Permitido Permitir” esse é o mote do show.Abertura da casa: 22hVenda Antecipada n' A Autêntica de segunda à sexta de 08h às 18h ou na Sympla: www.sympla.com/aautentica+ festa para maiores (e/ou menor de 18 acompanhado dos pais ou responsável legal com a guarda do menor)+ aceita-se cartões crédito e débito (visa master elo american express diners).+ cheques não+ não tem guarda-volumes (mas pode entrar com mochila but é revistada)+ Sujeito a lotação
1702628466703342,836555646382493,2017-08-25T20:30:00-0300,30130-160,Um dos ícones da cena Emo contemporânea The World Is a Beautiful Place & I Am No Longer Afraid to Die vem ao Brasil pela primeira vez em turnê promovida pelo site Monkeybuzz com shows no Rio de Janeiro Belo Horizonte São Paulo e Curitiba em agosto. No repertório estarão faixas do disco Harmlessness (2015) e dos EPs que completam a discografia do grupo norte-americano.Formada em 2009 a banda sempre apostou em uma estética nova e inventiva com o Indie Rock e o Post-Rock sendo algumas das direções que ajudam o septeto a apontar para o seu norte no Emo - o que sempre conferiu ouvintes também fora dessa cena fãs curiosos de música que têm TWIABP (como é chamado) entre seus favoritos.Em Belo Horizonte as aberturas ficaram por conta de: - Kill Moves - Fábio de CarvalhoOrganização e produção: Monkeybuzz e Deserto ElétricoMonkeybuzz apresenta The World is a Beautiful Place & I am No Longer Afraid to Die em BHData: 25 de Agosto SextaEndereço: Rua Alagoas 1172Horário: Abertura das portas: 18hsInformações: www.monkeybuzz.com.brCapacidade: 400 pessoasIngressos somente online em https://goo.gl/yqQOKP+18 A entrada de menor de 18 anos só é permitida se acompanhado dos pais.Aceitamos cartões de crédito Visa Mastercard Elo American Express e DinersNão aceitamos chequesNão possuímos guarda-volumesPermitimos o acesso com mochila desde que a mesma seja revistada
116672368994338,,2017-08-24T20:00:00-0300,,O concurso “Som na Calçada” promovido pelo Bhaz em parceira com a A Autêntica e Serenata Instrumentos Musicais acontece nesta quinta-feira (24) a partir das 20h.A ideia do evento é reunir músicos de Belo Horizonte em uma noite de canto e violão. Serão até 25 participantes que poderão cantar e tocar suas canções. Um júri avaliará os candidatos e os três primeiros lugares serão premiados. O evento será transmitido ao vivo na página do Bhaz.Som na Calçada’ vai premiar o vencedor com um violão Michael.Premiação1º lugar: Um violão Michael Instrumentos Musicais + Kit de produtos A Serenata2º lugar: Um jogo de cordas um Capotraste e um jogo de pinos de ponte para violão + Kit de produtos A Serenata3º lugar: Um jogo de pinos de ponte para violão e uma caneca da Crafter + Kit de produtos A SerenataRegras- São 25 vagas para inscrição.- As inscrição são gratuitas e poderão ser feitas no local (A Autêntica) por ordem de chegada a partir das 19h. - Serão 2 músicas por cantor.- O sistema de som 1 microfone e 1 violão de aço serão fixos e já disponibilizados pela Autêntica.- Quem quiser pode usar o seu violão- Não poderá ligar pedais.ServiçoO que? Som da CalçadaQuando? Quinta-feira (24) às 20hOnde? A Autêntica (Rua Alagoas 1172 – Savassi)Quanto? GRATUITOPatrocínio: A Serenata
1912207899051979,836555646382493,2017-08-19T21:00:00-0300,30130-160,Elevador é o nome do festival que pretende levar o público em uma subida rápida e intensa à destinos musicais improváveis. Em sua primeira edição o evento acontecerá dia 19/08 e promete elevar novamente o Rock mineiro aos mais altos andares da música nacional.O Pop/Rock é o tema deste primeiro festivalque traz bandas que estão fazendo bastante barulho na efervescente cena da atual da capital mineira: O Quarto Treze Provisório e Santo Forte.Banda QuartoA banda “O Quarto” nasceu em 2017 oriunda de um projeto solo do artista Zé Cotché e acabou se tornando uma unidade sólida. Com o propósito de divulgar e dividir a arte mineira no plural a banda Quarto chega com intensidade na MPB contemporânea divulgando seu futuro EP intitulado Pé no chão.Treze ProvisórioFigura já carimbada na noite Belo Horizontina a banda Treze Provisório traz como novidade o lançamento do EP Quem viver verá segunda trabalho da banda que traz a assinatura do produtor Cris Simões que já esteve por trás de nomes como Skank Jota Quest e Paula Fernandes.  Quem experimenta o Treze ao vivo se aproxima da banda e se contagia com a energia que vem do palco e dos numerosos seguidores da banda que cantam as canções junto com a banda do início ao fim.Santo ForteA banda Santo Forte já se apresentou em diversas cidades mineiras levando para o público a música mensagem que traz nas letras temas como força fé esperança e amor ao som do pop rock nacional. A banda é vencedora prêmios importantes no cenário mineiro de música independente: o PMMI (Prêmio Mineiro de Música Independente) como melhor banda e melhor música e o PMDIR-MG (Prêmio de Melhor Disco de Rock de Minas Gerais).  ServiçoO que: Festival ElevadorQuem: O Quarto + Treze Provisório + Santo ForteQuando: 19 de agosto de 2017 - 21 horasOnde: A Autêntica - Rua Alagoas 1172 - Savassi - BHZ - MGQuanto: 20$ Antecipado - 25$ Portaria Abertura da Casa - 21hsVenda Antecipada n' A Autêntica de segunda à sexta de 08h às 18h ou na Sympla: www.sympla.com/aautentica+18 A entrada de menor de 18 anos só é permitida se acompanhado dos pais ou responsável legal.Aceitamos cartões de crédito Visa Mastercard Elo American Express e DinersNão aceitamos chequesNão possuímos guarda-volumesPermitimos o acesso com mochila desde que a mesma seja revistadaSujeito a lotaçãoInformações: http://aautentica.com.br/ ou facebook.com/aautenticabh
850491451769932,836555646382493,2017-08-18T22:00:00-0300,30130-160,De volta a BH para um show numa das casas mais legais desse Brasil A Autêntica acompanhados da Aldan e com discotecagem do Leo Moraes. Noite inesquecível!HORÁRIO✮Abertura da casa: 22hINGRESSOS✮Promocional: R$ 20 - https://goo.gl/QZ3UMp✮Antecipado: R$ 25 - https://goo.gl/QZ3UMp✮Portaria: R$ 35✮Venda antecipada na A Autêntica de segunda à sexta de 08h às 18h ou em www.sympla.com/aautentica✮A Autêntica aceita cartões de crédito Visa Mastercard Elo American Express e Diners; ✮Não aceitamos cheques;✮Não possuímos guarda-volumes;✮Permitimos o acesso com mochila desde que a mesma seja revistada.CLASSIFICAÇÃO ETÁRIAMaiores de 18 anos. Menores só acompanhados dos pais ou responsável legal.PRODUÇÃOA Autêntica
490184324653330,836555646382493,2017-08-15T19:30:00-0300,30130-160,Uma amostra da música que está sendo feita na grande BH:Sofia Cupertino Maíra Baldaia Bárbara BarcelosGuilherme Ventura Jeferson GouveiaENTRADA GRATUITA. Haverá uma caixinha de contribuições para você colaBHorar como puder  para a continuidade dessa iniciativa.
1452468678204390,836555646382493,2017-08-12T22:00:00-0300,30130-160,Cês sabem como a gente fica feliz na época que o Festival Transborda dá as caras e deixa nosso ano mais feliz e musical né? Então é o seguinte: dia 12 Iara Rennó Far From Alaska e Young Lights vão descer pra cá pra mandar o som na discotecagem e agitar o rolê até o fim da madrugada. Isso mesmo as atrações do Transborda fazendo a noite acontecer aqui na casa da música autoral. Nosso residente DJ Gabriel Peixoto também vai botar todo mundo pra dançar.O que: Transbordation (Iara Rennó DJ Set Far From Alaska DJ Set Young Lights DJ Set e DJ Gabriel PeixotoQuando: 12 de agosto de 2017 22 horasOnde: A Autêntica - Rua Alagoas 1172 Savassi - BHZ/MGQuanto: 10r$ promocional 15r$ antecipado 20r$ portariaAbertura da casa: 22hVenda Antecipada n' A Autêntica de segunda à sexta de 08h às 18h ou na Sympla: www.sympla.com/aautentica+ festa para maiores (e/ou menor de 18 acompanhado dos pais ou responsável legal com a guarda do menor)+ aceita-se cartões crédito e débito (visa master elo american express diners).+ cheques não+ não tem guarda-volumes (mas pode entrar com mochila but é revistada)+ Sujeito a lotação
1168730829939703,836555646382493,2017-08-05T22:00:00-0300,30130-160,O que: TRANSMISSOR + M O O N SQuando: 05 de agosto de 2017 22 horasOnde: A Autêntica - Rua Alagoas 1172 Savassi - BHZ/MGQuanto: 20r$ antecipado 30r$ portariaAbertura da casa: 22hDiscotecagem: DJ Gabriel PeixotoVenda Antecipada n' A Autêntica de segunda à sexta de 08h às 18h ou na Sympla: www.sympla.com/aautentica+ festa para maiores (e/ou menor de 18 com responsável)+ aceita-se cartões crédito e débito (visa master elo american express diners).+ cheques não+ não tem guarda-volumes (mas pode entrar com mochila but é revistada)+ Sujeito a lotação
1889406957985490,836555646382493,2017-08-04T22:00:00-0300,30130-160,Os caras do PICASSOS FALSOS desembarcam em Belo Horizonte para lançar n'A Autêntica Nem Tudo Pode Se Ver. A abertura da noite fica por conta da banda mineira !Slama.Picassos Falsos (Lançamento do disco Nem Tudo Pode se Ver)Nem tudo pode se ver (independente) é o quarto álbum do Picassos Falsos formado por Humberto Effe (voz e violão) Gustavo Corsi (guitarra) e Romanholli (baixo). Ao todo a bolacha reúne dez faixas - nove inéditas e a regravação de &quot;Pavão Mysteriozo clássico de Ednardo de 1974.Produzido por Jr. Tostoi (que toca guitarra e baixo em algumas faixas) o álbum foi gravado entre dezembro de 2015 e novembro de 2016 no Lab Tostoi - Ministereo Estúdio no Rio de Janeiro. A banda está de volta após Novo Mundo (2004) com uma coleção de canções que passeia por diversas veredas da música brasileira. O baterista Abílio Rodrigues se desligou do grupo assim que saiu do estúdio. Lourenço Monteiro assume as baquetas nesse início de turnê.Duas faixas contam com participações especiais. Fernanda Takai divide os vocais com Humberto Effe numa nova versão de Nunca fui a Paris. Parceria do cantor com Mauro Sta. Cecília Paris já havia sido lançada como single em 2015 junto com um clipe dirigido por Luciano Cian mas sem os vocais de Takai. A voz delicada da cantora da banda mineira Pato Fu acrescentou suavidade à canção. A inédita O que fiz foi gostar tem a participação de Duda Brack. A jovem cantora gaúcha radicada no Rio encanta com uma interpretação incendiária no dueto com Effe. Ricardo Vignini outra participação especial na faixa tempera a mistura com uma viola caipira.!Slama Rock (Abertura)Nas loucuras de se conhecer lugares Dáblio e Aleks Ka encontraram um cara com as “mãos de marreta” Gleison RC e um outro de nomes múltiplos Lucas Nascimento o Luccones. Era de se esperar que músicos como esses chegassem à decisão fatídica de: “nós temos que criar uma banda”. Como uma resolução de tomar ou não um gole de gim toparamse aventurar no !Slama.As influências da banda viajaram países e estilos até se chegar ao jeito !Slama de fazer música. Os caras são inovadores e experimentais algo como LCD Soundsystem ou Datarock mas têm uma pegada forte e gostosa no punk rock o menininho dos olhos deles - que são fãs de Gang Of Fours e The Clash. O som passeia com coturnos no quê underground de David Bowie. Tudo se junta a riffs de guitarra vanguardistas bateria pulsante como os olhos de uma mãeque protege um filho e as letras que são um espetáculo P&B à parte.Acontece assim: Aleks Ka na guitarra Dáblio no vocal Gleison RC na bateria e Luccones no baixo. Eles são bons músicos sozinhos mas quando se juntam... Juntos eles são !Slama. !Slama e ponto. De exclamação!ServiçoO que: Picassos Falsos (Lançamento de disco) + !Slama (abertura)Quando: 04 de agosto de 2017 - 22 horas (Abertura da casa)Onde: A Autêntica - Rua Alagoas 1172 - Savassi - BHZ - MGQuanto: 20$ promocional / 30$ antecipado / 35$ portaria.Venda Antecipada n' A Autêntica de segunda à sexta de 08h às 18h ou na Sympla: www.sympla.com/aautentica+18 A entrada de menor de 18 anos só é permitida se acompanhado dos pais ou responsável legal.Aceitamos cartões de crédito Visa Mastercard Elo American Express e DinersNão aceitamos chequesNão possuímos guarda-volumesPermitimos o acesso com mochila desde que a mesma seja revistadaSujeito a lotação
